"","mit_sku","year","month","mfg","unit_sale","cost","conductor","phase","kva","p_volt","s_volt","date","weeks_time"
"1299","MIT-DRY-134",2019,8,"hps",2205,1768.81,"AL","3",75,"208D","480Y",2019-08-01,60.9
"1300","MIT-DRY-154",2020,12,"hps",2390,1768.81,"AL","3",75,"480D","480Y",2020-12-01,130.6
"1301","MIT-DRY-134",2019,7,"hps",2205,1768.81,"AL","3",75,"208D","480Y",2019-07-01,56.4
"1302","MIT-DRY-134",2021,1,"hps",2827,1768.81,"AL","3",75,"208D","480Y",2021-01-01,135
"1303","MIT-DRY-134",2019,3,"hps",2321,1768.81,"AL","3",75,"208D","480Y",2019-03-01,39
"1304","MIT-DRY-142",2019,12,"hps",2635,1768.81,"AL","3",75,"240D","480Y",2019-12-01,78.3
"1305","MIT-DRY-142",2019,3,"hps",2517,1768.81,"AL","3",75,"240D","480Y",2019-03-01,39
"1306","MIT-DRY-134",2020,1,"hps",2500,1768.81,"AL","3",75,"208D","480Y",2020-01-01,82.7
"1307","MIT-DRY-142",2020,1,"hps",2635,1768.81,"AL","3",75,"240D","480Y",2020-01-01,82.7
"1308","MIT-DRY-134",2020,9,"hps",2635,1768.81,"AL","3",75,"208D","480Y",2020-09-01,117.6
"1309","MIT-DRY-134",2019,11,"hps",2650,1768.81,"AL","3",75,"208D","480Y",2019-11-01,74
"1310","MIT-DRY-134",2019,11,"hps",2206,1768.81,"AL","3",75,"208D","480Y",2019-11-01,74
"1311","MIT-DRY-142",2021,3,"hps",2635,1768.81,"AL","3",75,"240D","480Y",2021-03-01,143.4
"1312","MIT-DRY-142",2020,1,"hps",2400,1768.81,"AL","3",75,"240D","480Y",2020-01-01,82.7
"1313","MIT-DRY-134",2019,12,"hps",2000,1768.81,"AL","3",75,"208D","480Y",2019-12-01,78.3
"1314","MIT-DRY-134",2019,11,"hps",2635,1768.81,"AL","3",75,"208D","480Y",2019-11-01,74
"1315","MIT-DRY-142",2019,10,"hps",2700,1768.81,"AL","3",75,"240D","480Y",2019-10-01,69.6
"1316","MIT-DRY-142",2019,6,"hps",2643,1768.81,"AL","3",75,"240D","480Y",2019-06-01,52.1
"1317","MIT-DRY-142",2019,8,"hps",2643,1768.81,"AL","3",75,"240D","480Y",2019-08-01,60.9
"1318","MIT-DRY-142",2019,11,"hps",2850,1768.81,"AL","3",75,"240D","480Y",2019-11-01,74
"1319","MIT-DRY-142",2019,5,"hps",2643,1768.81,"AL","3",75,"240D","480Y",2019-05-01,47.7
"1320","MIT-DRY-142",2019,10,"hps",2389,1768.81,"AL","3",75,"240D","480Y",2019-10-01,69.6
"1321","MIT-DRY-134",2019,12,"hps",2635,1768.81,"AL","3",75,"208D","480Y",2019-12-01,78.3
"1322","MIT-DRY-142",2020,10,"hps",2635,1768.81,"AL","3",75,"240D","480Y",2020-10-01,121.9
"1323","MIT-DRY-154",2021,1,"hps",2925,1768.81,"AL","3",75,"480D","480Y",2021-01-01,135
"1324","MIT-DRY-134",2019,6,"hps",2205,1768.81,"AL","3",75,"208D","480Y",2019-06-01,52.1
"1325","MIT-DRY-142",2019,11,"hps",2395,1768.81,"AL","3",75,"240D","480Y",2019-11-01,74
"1326","MIT-DRY-154",2020,3,"hps",2850,1768.81,"AL","3",75,"480D","480Y",2020-03-01,91.3
"1327","MIT-DRY-134",2019,4,"hps",2205,1768.81,"AL","3",75,"208D","480Y",2019-04-01,43.4
"1328","MIT-DRY-134",2019,7,"hps",2850,1768.81,"AL","3",75,"208D","480Y",2019-07-01,56.4
"1329","MIT-DRY-142",2020,9,"hps",2635,1768.81,"AL","3",75,"240D","480Y",2020-09-01,117.6
"1330","MIT-DRY-134",2019,4,"hps",2321,1768.81,"AL","3",75,"208D","480Y",2019-04-01,43.4
"1331","MIT-DRY-142",2020,4,"hps",2766.74,1768.81,"AL","3",75,"240D","480Y",2020-04-01,95.7
"1332","MIT-DRY-154",2020,5,"hps",2685,1768.81,"AL","3",75,"480D","480Y",2020-05-01,100
"1333","MIT-DRY-134",2020,9,"hps",2934,1768.81,"AL","3",75,"208D","480Y",2020-09-01,117.6
"1334","MIT-DRY-142",2019,11,"hps",2835,1768.81,"AL","3",75,"240D","480Y",2019-11-01,74
"1335","MIT-DRY-142",2020,2,"hps",2635,1768.81,"AL","3",75,"240D","480Y",2020-02-01,87.1
"1336","MIT-DRY-142",2020,12,"hps",2350,1768.81,"AL","3",75,"240D","480Y",2020-12-01,130.6
"1337","MIT-DRY-134",2021,2,"hps",2627,1768.81,"AL","3",75,"208D","480Y",2021-02-01,139.4
"1338","MIT-DRY-142",2019,8,"hps",2850,1768.81,"AL","3",75,"240D","480Y",2019-08-01,60.9
"1339","MIT-DRY-142",2019,7,"hps",2850,1768.81,"AL","3",75,"240D","480Y",2019-07-01,56.4
"1340","MIT-DRY-134",2020,9,"hps",2850,1768.81,"AL","3",75,"208D","480Y",2020-09-01,117.6
"1341","MIT-DRY-134",2019,12,"hps",2850,1768.61,"AL","3",75,"208D","480Y",2019-12-01,78.3
"1342","MIT-DRY-147",2021,11,"hps",2504,1761.6,"AL","3",45,"480D","380x400x416Y",2021-11-01,178.4
"1343","MIT-DRY-147",2021,8,"hps",2450,1761.6,"AL","3",45,"480D","380x400x416Y",2021-08-01,165.3
"1344","MIT-DRY-147",2021,8,"hps",2504,1761.6,"AL","3",45,"480D","380x400x416Y",2021-08-01,165.3
"1345","MIT-DRY-147",2021,9,"hps",2504,1761.6,"AL","3",45,"480D","380x400x416Y",2021-09-01,169.7
"1346","MIT-DRY-173",2019,3,"hps",2226,1761.35,"AL","3",75,"600D","208Y",2019-03-01,39
"1347","MIT-AUT-115",2021,7,"hps",2295,1756.3,"CU","3",45,"600Y","208Y",2021-07-01,160.9
"1348","MIT-DIT-127",2021,12,"hps",2264,1750.5461081,"AL","3",51,"460D","460Y",2021-12-01,182.7
"1349","MIT-AUT-115",2021,12,"hps",2180,1743.95,"CU","3",45,"600Y","208Y",2021-12-01,182.7
"1350","MIT-AUT-115",2022,3,"hps",2325,1743.95,"CU","3",45,"600Y","208Y",2022-03-01,195.6
"1351","MIT-AUT-115",2022,2,"hps",2325,1743.95,"CU","3",45,"600Y","208Y",2022-02-01,191.6
"1352","MIT-AUT-115",2021,11,"hps",2180,1743.95,"CU","3",45,"600Y","208Y",2021-11-01,178.4
"1353","MIT-DRY-141",2021,12,"hps",2322,1741.47,"AL","3",45,"240D","480Y",2021-12-01,182.7
"1354","MIT-DRY-188",2021,7,"hps",2177,1741.1,"AL","3",30,"208D","380x400x416Y",2021-07-01,160.9
"1355","MIT-DRY-142",2021,5,"mgm",2835,1735,"AL","3",75,"240D","480Y",2021-05-01,152.1
"1356","MIT-DRY-142",2021,10,"mgm",2819,1735,"AL","3",75,"240D","480Y",2021-10-01,174
"1357","MIT-DRY-134",2022,1,"mgm",3205,1735,"AL","3",75,"208D","480Y",2022-01-01,187.1
"1358","MIT-DRY-128",2018,9,"hps",1975,1735,"AL","3",75,"240D","208Y",2018-09-01,13.1
"1359","MIT-DRY-142",2021,6,"mgm",2750,1735,"AL","3",75,"240D","480Y",2021-06-01,156.6
"1360","MIT-DRY-134",2021,9,"mgm",2819,1735,"AL","3",75,"208D","480Y",2021-09-01,169.7
"1361","MIT-DRY-142",2021,11,"mgm",2950,1735,"AL","3",75,"240D","480Y",2021-11-01,178.4
"1362","MIT-DRY-142",2021,7,"mgm",2602,1735,"AL","3",75,"240D","480Y",2021-07-01,160.9
"1363","MIT-DRY-134",2021,6,"mgm",2819,1735,"AL","3",75,"208D","480Y",2021-06-01,156.6
"1364","MIT-DRY-142",2021,9,"mgm",2819,1735,"AL","3",75,"240D","480Y",2021-09-01,169.7
"1365","MIT-DRY-134",2021,8,"mgm",2828.55,1735,"AL","3",75,"208D","480Y",2021-08-01,165.3
"1366","MIT-DRY-134",2021,10,"mgm",2819,1735,"AL","3",75,"208D","480Y",2021-10-01,174
"1367","MIT-DRY-142",2022,1,"mgm",3252,1735,"AL","3",75,"240D","480Y",2022-01-01,187.1
"1368","MIT-DRY-142",2021,12,"mgm",3005,1735,"AL","3",75,"240D","480Y",2021-12-01,182.7
"1369","MIT-DRY-134",2021,12,"mgm",3205,1735,"AL","3",75,"208D","480Y",2021-12-01,182.7
"1370","MIT-DRY-134",2021,12,"mgm",3005,1735,"AL","3",75,"208D","480Y",2021-12-01,182.7
"1371","MIT-DRY-142",2021,11,"mgm",2819,1735,"AL","3",75,"240D","480Y",2021-11-01,178.4
"1372","MIT-DRY-142",2021,6,"mgm",2819,1735,"AL","3",75,"240D","480Y",2021-06-01,156.6
"1373","MIT-DRY-142",2021,5,"mgm",2819,1735,"AL","3",75,"240D","480Y",2021-05-01,152.1
"1374","MIT-DRY-142",2021,12,"mgm",3205,1735,"AL","3",75,"240D","480Y",2021-12-01,182.7
"1375","MIT-DRY-134",2022,2,"mgm",3205,1735,"AL","3",75,"208D","480Y",2022-02-01,191.6
"1376","MIT-DRY-142",2022,1,"mgm",3205,1735,"AL","3",75,"240D","480Y",2022-01-01,187.1
"1377","MIT-DRY-142",2022,2,"mgm",3205,1735,"AL","3",75,"240D","480Y",2022-02-01,191.6
"1378","MIT-DRY-134",2022,3,"mgm",3205,1735,"AL","3",75,"208D","480Y",2022-03-01,195.6
"1379","MIT-DRY-142",2022,3,"mgm",3205,1735,"AL","3",75,"240D","480Y",2022-03-01,195.6
"1380","MIT-DRY-134",2021,12,"mgm",3000,1735,"AL","3",75,"208D","480Y",2021-12-01,182.7
"1381","MIT-DRY-189",2021,7,"hps",2295,1733.1,"AL","3",45,"208D","380x400x416Y",2021-07-01,160.9
"1382","MIT-DRY-134",2019,11,"hps",2239,1733,"AL","3",75,"208D","480Y",2019-11-01,74
"1383","MIT-DRY-133",2021,1,"hps",1925,1718.46,"AL","3",45,"208D","480Y",2021-01-01,135
"1384","MIT-DIT-148",2021,5,"hps",2624,1716.8,"AL","3",75,"208D","480Y",2021-05-01,152.1
"1385","MIT-DIT-148",2021,5,"hps",2408,1716.8,"AL","3",75,"208D","480Y",2021-05-01,152.1
"1386","MIT-DIT-148",2021,7,"hps",2408,1716.8,"AL","3",75,"208D","480Y",2021-07-01,160.9
"1387","MIT-AUT-117",2020,9,"hps",3305,1715.79,"CU","3",112.5,"600Y","208Y",2020-09-01,117.6
"1388","MIT-AUT-117",2020,6,"hps",2000,1715.79,"CU","3",112.5,"600Y","208Y",2020-06-01,104.4
"1389","MIT-DRY-128",2020,9,"hps",1975,1714.8,"AL","3",75,"240D","208Y",2020-09-01,117.6
"1390","MIT-DRY-128",2020,7,"hps",1975,1714.8,"AL","3",75,"240D","208Y",2020-07-01,108.7
"1391","MIT-DRY-128",2020,1,"hps",1975,1714.8,"AL","3",75,"240D","208Y",2020-01-01,82.7
"1392","MIT-DRY-142",2020,3,"mgm",2800,1708.677486,"AL","3",75,"240D","480Y",2020-03-01,91.3
"1393","MIT-DIT-146",2022,2,"hps",2264,1698.2,"AL","3",51,"208D","480Y",2022-02-01,191.6
"1394","MIT-DIT-146",2021,11,"hps",2264,1698.2,"AL","3",51,"208D","480Y",2021-11-01,178.4
"1395","MIT-DIT-146",2021,12,"hps",2123,1698.2,"AL","3",51,"208D","480Y",2021-12-01,182.7
"1396","MIT-DIT-107",2021,12,"hps",2264,1698.2,"AL","3",51,"480D","480Y",2021-12-01,182.7
"1397","MIT-DRY-112",2021,4,"hps",1810,1697,"AL","3",75,"480D","240D/CT",2021-04-01,147.9
"1398","MIT-DRY-112",2021,4,"hps",1972,1697,"AL","3",75,"480D","240D/CT",2021-04-01,147.9
"1399","MIT-DRY-112",2021,5,"hps",1972,1697,"AL","3",75,"480D","240D/CT",2021-05-01,152.1
"1400","MIT-DRY-112",2021,6,"hps",1810,1697,"AL","3",75,"480D","240D/CT",2021-06-01,156.6
"1401","MIT-DRY-112",2021,4,"hps",1954,1697,"AL","3",75,"480D","240D/CT",2021-04-01,147.9
"1402","MIT-DRY-112",2021,5,"hps",1810,1697,"AL","3",75,"480D","240D/CT",2021-05-01,152.1
"1403","MIT-DRY-103",2021,6,"hps",1931,1697,"AL","3",75,"480D","208Y",2021-06-01,156.6
"1404","MIT-DRY-112",2021,4,"hps",1975,1697,"AL","3",75,"480D","240D/CT",2021-04-01,147.9
"1405","MIT-DRY-112",2021,7,"hps",1810,1697,"AL","3",75,"480D","240D/CT",2021-07-01,160.9
"1406","MIT-DRY-103",2021,2,"hps",2062,1697,"AL","3",75,"480D","208Y",2021-02-01,139.4
"1407","MIT-DRY-187",2020,6,"hps",1750,1696.26,"AL","3",15,"208D","380x400x416Y",2020-06-01,104.4
"1408","MIT-DRY-188",2019,2,"hps",2009,1696.13954426822,"AL","3",30,"208D","380x400x416Y",2019-02-01,35
"1409","MIT-AUT-116",2020,11,"hps",2540,1694.7,"CU","3",75,"600Y","208Y",2020-11-01,126.3
"1410","MIT-AUT-116",2020,12,"hps",2540,1694.7,"CU","3",75,"600Y","208Y",2020-12-01,130.6
"1411","MIT-AUT-116",2021,2,"hps",2642,1694.7,"CU","3",75,"600Y","208Y",2021-02-01,139.4
"1412","MIT-AUT-116",2021,3,"hps",2827,1694.7,"CU","3",75,"600Y","208Y",2021-03-01,143.4
"1413","MIT-AUT-116",2020,10,"hps",2540,1694.7,"CU","3",75,"600Y","208Y",2020-10-01,121.9
"1414","MIT-AUT-116",2021,2,"hps",2525,1694.7,"CU","3",75,"600Y","208Y",2021-02-01,139.4
"1415","MIT-DRY-123",2021,9,"hps",2052,1691.7,"AL","1",75,"240x480","120/240",2021-09-01,169.7
"1416","MIT-DRY-141",2019,1,"hps",1956,1686.95,"AL","3",45,"240D","480Y",2019-01-01,30.6
"1417","MIT-DRY-128",2018,11,"hps",1975,1685,"AL","3",75,"240D","208Y",2018-11-01,21.9
"1418","MIT-DRY-128",2019,1,"hps",1975,1685,"AL","3",75,"240D","208Y",2019-01-01,30.6
"1419","MIT-DRY-114",2021,7,"jeff",2814,1681.6,"AL","3",150,"480D","240D/CT",2021-07-01,160.9
"1420","MIT-DRY-114",2021,5,"jeff",2814,1681.6,"AL","3",150,"480D","240D/CT",2021-05-01,152.1
"1421","MIT-DRY-114",2021,6,"jeff",2814,1681.6,"AL","3",150,"480D","240D/CT",2021-06-01,156.6
"1422","MIT-DRY-142",2019,10,"mgm",2395,1680.1071995,"AL","3",75,"240D","480Y",2019-10-01,69.6
"1423","MIT-DRY-142",2019,10,"mgm",2791,1680.1071995,"AL","3",75,"240D","480Y",2019-10-01,69.6
"1424","MIT-DRY-142",2019,10,"mgm",2550,1680.1071995,"AL","3",75,"240D","480Y",2019-10-01,69.6
"1425","MIT-DRY-134",2019,10,"mgm",2100,1680.1071994,"AL","3",75,"208D","480Y",2019-10-01,69.6
"1426","MIT-DRY-134",2019,10,"mgm",2395,1680.1071994,"AL","3",75,"208D","480Y",2019-10-01,69.6
"1427","MIT-DRY-103",2019,1,"hps",1836,1678.66,"AL","3",75,"480D","208Y",2019-01-01,30.6
"1428","MIT-DRY-142",2021,1,"mgm",2635,1675,"AL","3",75,"240D","480Y",2021-01-01,135
"1429","MIT-DRY-142",2021,4,"mgm",3044,1675,"AL","3",75,"240D","480Y",2021-04-01,147.9
"1430","MIT-DRY-142",2021,3,"mgm",2635,1675,"AL","3",75,"240D","480Y",2021-03-01,143.4
"1431","MIT-DRY-134",2021,1,"mgm",2635,1675,"AL","3",75,"208D","480Y",2021-01-01,135
"1432","MIT-DRY-142",2020,11,"mgm",1923,1675,"AL","3",75,"240D","480Y",2020-11-01,126.3
"1433","MIT-DRY-142",2020,5,"mgm",2850,1675,"AL","3",75,"240D","480Y",2020-05-01,100
"1434","MIT-DRY-142",2021,1,"mgm",2850,1675,"AL","3",75,"240D","480Y",2021-01-01,135
"1435","MIT-DRY-142",2020,3,"mgm",2850,1675,"AL","3",75,"240D","480Y",2020-03-01,91.3
"1436","MIT-DRY-134",2021,3,"mgm",2635,1675,"AL","3",75,"208D","480Y",2021-03-01,143.4
"1437","MIT-DRY-134",2021,2,"mgm",2635,1675,"AL","3",75,"208D","480Y",2021-02-01,139.4
"1438","MIT-DRY-142",2020,11,"mgm",2635,1675,"AL","3",75,"240D","480Y",2020-11-01,126.3
"1439","MIT-DRY-142",2021,3,"mgm",2819,1675,"AL","3",75,"240D","480Y",2021-03-01,143.4
"1440","MIT-DRY-142",2021,4,"mgm",3072,1675,"AL","3",75,"240D","480Y",2021-04-01,147.9
"1441","MIT-DRY-142",2021,4,"mgm",2819,1675,"AL","3",75,"240D","480Y",2021-04-01,147.9
"1442","MIT-DRY-134",2021,4,"mgm",2935,1675,"AL","3",75,"208D","480Y",2021-04-01,147.9
"1443","MIT-DRY-134",2021,4,"mgm",2819,1675,"AL","3",75,"208D","480Y",2021-04-01,147.9
"1444","MIT-DRY-134",2021,2,"mgm",2600,1675,"AL","3",75,"208D","480Y",2021-02-01,139.4
"1445","MIT-DRY-142",2020,12,"mgm",2635,1675,"AL","3",75,"240D","480Y",2020-12-01,130.6
"1446","MIT-DRY-142",2020,9,"mgm",2635,1675,"AL","3",75,"240D","480Y",2020-09-01,117.6
"1447","MIT-DRY-134",2020,10,"mgm",2850,1675,"AL","3",75,"208D","480Y",2020-10-01,121.9
"1448","MIT-DRY-142",2020,12,"mgm",2850,1675,"AL","3",75,"240D","480Y",2020-12-01,130.6
"1449","MIT-DRY-134",2020,12,"mgm",2850,1675,"AL","3",75,"208D","480Y",2020-12-01,130.6
"1450","MIT-DRY-142",2021,3,"mgm",2503,1675,"AL","3",75,"240D","480Y",2021-03-01,143.4
"1451","MIT-DRY-134",2021,3,"mgm",2819,1675,"AL","3",75,"208D","480Y",2021-03-01,143.4
"1452","MIT-DRY-134",2021,5,"mgm",2800,1675,"AL","3",75,"208D","480Y",2021-05-01,152.1
"1453","MIT-DRY-142",2020,9,"mgm",2700,1675,"AL","3",75,"240D","480Y",2020-09-01,117.6
"1454","MIT-DRY-134",2020,10,"mgm",2800,1675,"AL","3",75,"208D","480Y",2020-10-01,121.9
"1455","MIT-DRY-134",2020,12,"mgm",2635,1675,"AL","3",75,"208D","480Y",2020-12-01,130.6
"1456","MIT-DRY-134",2021,6,"mgm",2819,1675,"AL","3",75,"208D","480Y",2021-06-01,156.6
"1457","MIT-DRY-134",2020,11,"mgm",2635,1675,"AL","3",75,"208D","480Y",2020-11-01,126.3
"1458","MIT-DRY-134",2020,8,"mgm",2635,1675,"AL","3",75,"208D","480Y",2020-08-01,113.1
"1459","MIT-DRY-142",2021,1,"mgm",2742,1675,"AL","3",75,"240D","480Y",2021-01-01,135
"1460","MIT-DRY-134",2021,1,"mgm",2800,1675,"AL","3",75,"208D","480Y",2021-01-01,135
"1461","MIT-DRY-142",2020,10,"mgm",2635,1675,"AL","3",75,"240D","480Y",2020-10-01,121.9
"1462","MIT-DRY-134",2020,10,"mgm",2635,1675,"AL","3",75,"208D","480Y",2020-10-01,121.9
"1463","MIT-DRY-142",2020,5,"mgm",2850,1674.8,"AL","3",75,"240D","480Y",2020-05-01,100
"1464","MIT-DRY-134",2020,5,"mgm",2600,1674.8,"AL","3",75,"208D","480Y",2020-05-01,100
"1465","MIT-DRY-142",2020,7,"mgm",2635,1674.8,"AL","3",75,"240D","480Y",2020-07-01,108.7
"1466","MIT-DRY-142",2020,4,"mgm",2635,1674.8,"AL","3",75,"240D","480Y",2020-04-01,95.7
"1467","MIT-DRY-134",2020,6,"mgm",2635,1674.8,"AL","3",75,"208D","480Y",2020-06-01,104.4
"1468","MIT-DRY-134",2020,6,"mgm",2850,1674.8,"AL","3",75,"208D","480Y",2020-06-01,104.4
"1469","MIT-DRY-134",2020,7,"mgm",2239,1674.8,"AL","3",75,"208D","480Y",2020-07-01,108.7
"1470","MIT-DRY-134",2019,12,"mgm",2635,1674.8,"AL","3",75,"208D","480Y",2019-12-01,78.3
"1471","MIT-DRY-142",2020,2,"mgm",2635,1674.8,"AL","3",75,"240D","480Y",2020-02-01,87.1
"1472","MIT-DRY-142",2020,8,"mgm",2635,1674.8,"AL","3",75,"240D","480Y",2020-08-01,113.1
"1473","MIT-DRY-142",2019,12,"mgm",2635,1674.8,"AL","3",75,"240D","480Y",2019-12-01,78.3
"1474","MIT-DRY-142",2020,4,"mgm",2975,1674.8,"AL","3",75,"240D","480Y",2020-04-01,95.7
"1475","MIT-DRY-134",2020,5,"mgm",2635,1674.8,"AL","3",75,"208D","480Y",2020-05-01,100
"1476","MIT-DRY-142",2020,6,"mgm",2635,1674.8,"AL","3",75,"240D","480Y",2020-06-01,104.4
"1477","MIT-DRY-134",2020,3,"mgm",2850,1674.8,"AL","3",75,"208D","480Y",2020-03-01,91.3
"1478","MIT-DRY-134",2020,8,"mgm",2635,1674.8,"AL","3",75,"208D","480Y",2020-08-01,113.1
"1479","MIT-DRY-142",2020,3,"mgm",2635,1674.8,"AL","3",75,"240D","480Y",2020-03-01,91.3
"1480","MIT-DRY-134",2020,4,"mgm",2635,1674.8,"AL","3",75,"208D","480Y",2020-04-01,95.7
"1481","MIT-DRY-135",2021,12,"jeff",3755,1671,"AL","3",112.5,"208D","480Y",2021-12-01,182.7
"1482","MIT-DRY-135",2021,9,"jeff",3755,1671,"AL","3",112.5,"208D","480Y",2021-09-01,169.7
"1483","MIT-DRY-113",2021,2,"jeff",2500,1671,"AL","3",112.5,"480D","240D/CT",2021-02-01,139.4
"1484","MIT-DRY-113",2021,1,"jeff",2226,1671,"AL","3",112.5,"480D","240D/CT",2021-01-01,135
"1485","MIT-DRY-113",2021,5,"jeff",2414,1671,"AL","3",112.5,"480D","240D/CT",2021-05-01,152.1
"1486","MIT-DRY-113",2020,8,"jeff",2344,1671,"AL","3",112.5,"480D","240D/CT",2020-08-01,113.1
"1487","MIT-DRY-135",2021,7,"jeff",3755,1671,"AL","3",112.5,"208D","480Y",2021-07-01,160.9
"1488","MIT-DRY-135",2021,6,"jeff",3567.25,1671,"AL","3",112.5,"208D","480Y",2021-06-01,156.6
"1489","MIT-DRY-135",2022,3,"jeff",4482,1671,"AL","3",112.5,"208D","480Y",2022-03-01,195.6
"1490","MIT-DRY-113",2021,11,"jeff",2617,1671,"AL","3",112.5,"480D","240D/CT",2021-11-01,178.4
"1491","MIT-DRY-135",2021,12,"jeff",4482,1671,"AL","3",112.5,"208D","480Y",2021-12-01,182.7
"1492","MIT-DRY-135",2022,1,"jeff",4482,1671,"AL","3",112.5,"208D","480Y",2022-01-01,187.1
"1493","MIT-DRY-113",2021,8,"jeff",3938,1671,"AL","3",112.5,"480D","240D/CT",2021-08-01,165.3
"1494","MIT-DRY-113",2021,7,"jeff",2414,1671,"AL","3",112.5,"480D","240D/CT",2021-07-01,160.9
"1495","MIT-DRY-143",2021,8,"jeff",3755,1671,"AL","3",112.5,"240D","480Y",2021-08-01,165.3
"1496","MIT-DRY-135",2020,8,"jeff",3509,1671,"AL","3",112.5,"208D","480Y",2020-08-01,113.1
"1497","MIT-DRY-135",2022,2,"jeff",4450,1671,"AL","3",112.5,"208D","480Y",2022-02-01,191.6
"1498","MIT-DRY-113",2021,1,"jeff",2344,1671,"AL","3",112.5,"480D","240D/CT",2021-01-01,135
"1499","MIT-DRY-113",2022,2,"jeff",3588,1671,"AL","3",112.5,"480D","240D/CT",2022-02-01,191.6
"1500","MIT-DRY-113",2021,4,"jeff",2400,1671,"AL","3",112.5,"480D","240D/CT",2021-04-01,147.9
"1501","MIT-DRY-143",2022,2,"jeff",4482,1671,"AL","3",112.5,"240D","480Y",2022-02-01,191.6
"1502","MIT-DRY-143",2021,8,"jeff",3754.98,1671,"AL","3",112.5,"240D","480Y",2021-08-01,165.3
"1503","MIT-DRY-113",2021,6,"jeff",2414,1671,"AL","3",112.5,"480D","240D/CT",2021-06-01,156.6
"1504","MIT-DRY-135",2022,2,"jeff",4482,1671,"AL","3",112.5,"208D","480Y",2022-02-01,191.6
"1505","MIT-DRY-113",2021,4,"jeff",2414,1671,"AL","3",112.5,"480D","240D/CT",2021-04-01,147.9
"1506","MIT-DRY-113",2022,2,"jeff",3100,1671,"AL","3",112.5,"480D","240D/CT",2022-02-01,191.6
"1507","MIT-DRY-113",2022,1,"jeff",2332,1671,"AL","3",112.5,"480D","240D/CT",2022-01-01,187.1
"1508","MIT-DRY-135",2021,11,"jeff",4802,1671,"AL","3",112.5,"208D","480Y",2021-11-01,178.4
"1509","MIT-DRY-113",2021,10,"jeff",3738,1671,"AL","3",112.5,"480D","240D/CT",2021-10-01,174
"1510","MIT-DRY-113",2021,1,"jeff",2500,1671,"AL","3",112.5,"480D","240D/CT",2021-01-01,135
"1511","MIT-DRY-152",2022,1,"hps",1975,1670.26,"AL","3",30,"480D","480Y",2022-01-01,187.1
"1512","MIT-DRY-142",2021,12,"mgm",3205,1666,"AL","3",75,"240D","480Y",2021-12-01,182.7
"1513","MIT-DRY-142",2021,11,"mgm",3434,1666,"AL","3",75,"240D","480Y",2021-11-01,178.4
"1514","MIT-DRY-142",2022,3,"mgm",2322,1666,"AL","3",75,"240D","480Y",2022-03-01,195.6
"1515","MIT-DRY-142",2022,2,"mgm",3205,1666,"AL","3",75,"240D","480Y",2022-02-01,191.6
"1516","MIT-DRY-142",2022,2,"mgm",3545,1666,"AL","3",75,"240D","480Y",2022-02-01,191.6
"1517","MIT-AUT-117",2020,9,"hps",2150,1665.79,"CU","3",112.5,"600Y","208Y",2020-09-01,117.6
"1518","MIT-AUT-117",2020,8,"hps",3305,1665.79,"CU","3",112.5,"600Y","208Y",2020-08-01,113.1
"1519","MIT-AUT-117",2020,7,"hps",3305,1665.79,"CU","3",112.5,"600Y","208Y",2020-07-01,108.7
"1520","MIT-AUT-117",2019,11,"hps",3500,1665.79,"CU","3",112.5,"600Y","208Y",2019-11-01,74
"1521","MIT-DRY-128",2020,11,"hps",2100,1664.8,"AL","3",75,"240D","208Y",2020-11-01,126.3
"1522","MIT-DRY-128",2019,11,"hps",1975,1664.8,"AL","3",75,"240D","208Y",2019-11-01,74
"1523","MIT-DRY-128",2020,12,"hps",1876.25,1664.8,"AL","3",75,"240D","208Y",2020-12-01,130.6
"1524","MIT-DRY-128",2019,12,"hps",1975,1664.8,"AL","3",75,"240D","208Y",2019-12-01,78.3
"1525","MIT-DRY-128",2020,3,"hps",2150,1664.8,"AL","3",75,"240D","208Y",2020-03-01,91.3
"1526","MIT-DRY-128",2020,6,"hps",2100,1664.8,"AL","3",75,"240D","208Y",2020-06-01,104.4
"1527","MIT-DRY-128",2020,8,"hps",1975,1664.8,"AL","3",75,"240D","208Y",2020-08-01,113.1
"1528","MIT-DRY-128",2019,8,"hps",1975,1664.8,"AL","3",75,"240D","208Y",2019-08-01,60.9
"1529","MIT-DRY-128",2020,5,"hps",1975,1664.8,"AL","3",75,"240D","208Y",2020-05-01,100
"1530","MIT-DRY-128",2019,11,"hps",2100,1664.8,"AL","3",75,"240D","208Y",2019-11-01,74
"1531","MIT-DRY-128",2020,11,"hps",1975,1664.8,"AL","3",75,"240D","208Y",2020-11-01,126.3
"1532","MIT-DRY-128",2020,6,"hps",1975,1664.8,"AL","3",75,"240D","208Y",2020-06-01,104.4
"1533","MIT-DRY-127",2021,12,"hps",1900,1664.8,"AL","3",45,"240D","208Y",2021-12-01,182.7
"1534","MIT-DRY-128",2020,10,"hps",1975,1664.8,"AL","3",75,"240D","208Y",2020-10-01,121.9
"1535","MIT-DRY-128",2020,1,"hps",1975,1664.8,"AL","3",75,"240D","208Y",2020-01-01,82.7
"1536","MIT-DRY-128",2020,4,"hps",2150,1664.8,"AL","3",75,"240D","208Y",2020-04-01,95.7
"1537","MIT-DRY-128",2021,3,"hps",2113,1664.8,"AL","3",75,"240D","208Y",2021-03-01,143.4
